bcr_sample_barcode	bcr_analyte_barcode	a260_a280_ratio	aliquots	amount	analyte_type	concentration	gel_image_file	spectrophotometer_method	well_number
TCGA-06-0650-01A	TCGA-06-0650-01A-02T	null	null	45.33 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0650-10A	TCGA-06-0650-10A-01D	1.9	null	0 uL	DNA	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0673-11A	TCGA-06-0673-11A-01T	null	null	0 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0673-11A	TCGA-06-0673-11A-01R	1.80	null	7.9 uL	RNA	0.160 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0673-11A	TCGA-06-0673-11A-01D	1.9	null	40 uL	DNA	.165 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0675-11A	TCGA-06-0675-11A-01R	1.80	null	7.9 uL	RNA	0.160 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0675-11A	TCGA-06-0675-11A-01D	1.9	null	40 uL	DNA	.165 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0675-11A	TCGA-06-0675-11A-01T	null	null	0 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0676-11A	TCGA-06-0676-11A-02R	1.80	null	27.9 uL	RNA	0.174 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0676-11A	TCGA-06-0676-11A-02T	null	null	0 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0676-11A	TCGA-06-0676-11A-02D	1.9	null	40 uL	DNA	.161 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0678-11A	TCGA-06-0678-11A-01D	1.9	null	40 uL	DNA	.172 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0678-11A	TCGA-06-0678-11A-01R	1.80	null	42.23 uL	RNA	0.174 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0678-11A	TCGA-06-0678-11A-01T	null	null	0 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0680-11A	TCGA-06-0680-11A-01T	null	null	3 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0680-11A	TCGA-06-0680-11A-01D	1.9	null	40 uL	DNA	.164 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0680-11A	TCGA-06-0680-11A-01R	1.80	null	7.9 uL	RNA	0.160 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0681-11A	TCGA-06-0681-11A-01R	1.80	null	7.9 uL	RNA	0.160 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0681-11A	TCGA-06-0681-11A-01D	1.9	null	40 uL	DNA	.113 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0681-11A	TCGA-06-0681-11A-01T	null	null	4 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0686-01A	TCGA-06-0686-01A-01D	1.91	null	420.57 uL	DNA	0.175 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0686-01A	TCGA-06-0686-01A-01T	null	null	53 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0686-01A	TCGA-06-0686-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0686-01A	TCGA-06-0686-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0686-01A	TCGA-06-0686-01A-01R	1.81	null	123.60000000000001 uL	RNA	0.174 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0686-10A	TCGA-06-0686-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0686-10A	TCGA-06-0686-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0686-10A	TCGA-06-0686-10A-01D	1.90	null	62.370000000000005 uL	DNA	0.160 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0743-01A	TCGA-06-0743-01A-01T	null	null	35 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0743-01A	TCGA-06-0743-01A-01R	1.95	null	44.60000000000001 uL	RNA	0.178 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0743-01A	TCGA-06-0743-01A-01D	1.90	null	20.900000000000002 uL	DNA	0.187 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0743-01A	TCGA-06-0743-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0743-01A	TCGA-06-0743-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0743-10A	TCGA-06-0743-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0743-10A	TCGA-06-0743-10A-01D	1.91	null	116.7 uL	DNA	0.179 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0743-10A	TCGA-06-0743-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0744-01A	TCGA-06-0744-01A-01D	1.91	null	108.57000000000001 uL	DNA	0.181 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0744-01A	TCGA-06-0744-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0744-01A	TCGA-06-0744-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0744-01A	TCGA-06-0744-01A-01T	null	null	43 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0744-01A	TCGA-06-0744-01A-01R	1.95	null	11.600000000000001 uL	RNA	0.176 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0744-10A	TCGA-06-0744-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0744-10A	TCGA-06-0744-10A-01D	1.88	null	39.370000000000005 uL	DNA	0.155 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0744-10A	TCGA-06-0744-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0745-01A	TCGA-06-0745-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0745-01A	TCGA-06-0745-01A-01T	null	null	32 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0745-01A	TCGA-06-0745-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0745-01A	TCGA-06-0745-01A-01D	1.91	null	339.57 uL	DNA	0.184 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0745-01A	TCGA-06-0745-01A-01R	1.95	null	37.60000000000001 uL	RNA	0.181 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0745-10A	TCGA-06-0745-10A-01D	1.90	null	126.36999999999999 uL	DNA	0.174 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0745-10A	TCGA-06-0745-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0745-10A	TCGA-06-0745-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0747-01A	TCGA-06-0747-01A-01R	1.95	null	300.59999999999997 uL	RNA	0.182 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0747-01A	TCGA-06-0747-01A-01T	null	null	85 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0747-01A	TCGA-06-0747-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0747-01A	TCGA-06-0747-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0747-01A	TCGA-06-0747-01A-01D	1.90	null	310.57 uL	DNA	0.182 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0747-10A	TCGA-06-0747-10A-01D	1.89	null	134.36999999999998 uL	DNA	0.181 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0747-10A	TCGA-06-0747-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0747-10A	TCGA-06-0747-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0749-01A	TCGA-06-0749-01A-01R	1.80	null	45.60000000000001 uL	RNA	0.172 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0749-01A	TCGA-06-0749-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0749-01A	TCGA-06-0749-01A-01T	null	null	31 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0749-01A	TCGA-06-0749-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0749-01A	TCGA-06-0749-01A-01D	1.90	null	90.86999999999999 uL	DNA	0.160 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0749-10A	TCGA-06-0749-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0749-10A	TCGA-06-0749-10A-01D	1.90	null	600.37 uL	DNA	0.193 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0749-10A	TCGA-06-0749-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0750-01A	TCGA-06-0750-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0750-01A	TCGA-06-0750-01A-01T	null	null	44 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0750-01A	TCGA-06-0750-01A-01R	1.95	null	141.93 uL	RNA	0.173 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0750-01A	TCGA-06-0750-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0750-01A	TCGA-06-0750-01A-01D	1.90	null	190.23 uL	DNA	0.176 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0750-10A	TCGA-06-0750-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0750-10A	TCGA-06-0750-10A-01D	1.90	null	241.7 uL	DNA	0.197 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0750-10A	TCGA-06-0750-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0875-01A	TCGA-06-0875-01A-01R	1.78	null	0 uL	RNA	0.158 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0875-01A	TCGA-06-0875-01A-01D	1.9	null	83.37 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0875-01A	TCGA-06-0875-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0875-01A	TCGA-06-0875-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0875-01A	TCGA-06-0875-01A-01T	null	null	15 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0875-10A	TCGA-06-0875-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0875-10A	TCGA-06-0875-10A-01D	1.89	null	83.37 uL	DNA	0.152 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0875-10A	TCGA-06-0875-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0876-01A	TCGA-06-0876-01A-01D	1.9	null	83.37 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0876-01A	TCGA-06-0876-01A-01T	null	null	26 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0876-01A	TCGA-06-0876-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0876-01A	TCGA-06-0876-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0876-01A	TCGA-06-0876-01A-01R	1.78	null	0 uL	RNA	0.157 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0876-10A	TCGA-06-0876-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0876-10A	TCGA-06-0876-10A-01D	1.87	null	83.37 uL	DNA	0.140 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0876-10A	TCGA-06-0876-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0877-01A	TCGA-06-0877-01A-01T	null	null	0 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0877-01A	TCGA-06-0877-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0877-01A	TCGA-06-0877-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0877-01A	TCGA-06-0877-01A-01R	1.78	null	92.5 uL	RNA	0.158 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0877-01A	TCGA-06-0877-01A-01D	1.9	null	54.77000000000001 uL	DNA	0.140 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0877-10A	TCGA-06-0877-10A-01D	1.88	null	36.67 uL	DNA	0.149 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0877-10A	TCGA-06-0877-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0878-01A	TCGA-06-0878-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0878-01A	TCGA-06-0878-01A-01D	1.9	null	83.37 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0878-01A	TCGA-06-0878-01A-01R	1.79	null	187.7 uL	RNA	0.162 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0878-01A	TCGA-06-0878-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0878-01A	TCGA-06-0878-01A-01T	null	null	24 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0878-10A	TCGA-06-0878-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0878-10A	TCGA-06-0878-10A-01D	1.88	null	83.37 uL	DNA	0.155 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0879-01A	TCGA-06-0879-01A-01T	null	null	27 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0879-01A	TCGA-06-0879-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0879-01A	TCGA-06-0879-01A-01R	1.79	null	139.7 uL	RNA	0.145 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0879-01A	TCGA-06-0879-01A-01D	1.9	null	83.37 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0879-01A	TCGA-06-0879-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0879-10A	TCGA-06-0879-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0879-10A	TCGA-06-0879-10A-01D	1.88	null	83.37 uL	DNA	0.155 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0881-01A	TCGA-06-0881-01A-02W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0881-01A	TCGA-06-0881-01A-02R	1.80	null	104.7 uL	RNA	0.150 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0881-01A	TCGA-06-0881-01A-02T	null	null	0 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0881-01A	TCGA-06-0881-01A-02G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0881-01A	TCGA-06-0881-01A-02D	1.90	null	54.77000000000001 uL	DNA	0.140 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0881-10A	TCGA-06-0881-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0881-10A	TCGA-06-0881-10A-01D	1.89	null	36.67 uL	DNA	0.151 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0882-01A	TCGA-06-0882-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0882-01A	TCGA-06-0882-01A-01D	1.9	null	83.37 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0882-01A	TCGA-06-0882-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-0882-01A	TCGA-06-0882-01A-01R	1.78	null	146.7 uL	RNA	0.157 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0882-01A	TCGA-06-0882-01A-01T	null	null	27 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0882-10A	TCGA-06-0882-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0882-10A	TCGA-06-0882-10A-01D	1.90	null	83.37 uL	DNA	0.150 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0939-01A	TCGA-06-0939-01A-01T	null	null	104 uL	Total RNA	0.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0939-01A	TCGA-06-0939-01A-01D	1.9	null	660.35 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0939-01A	TCGA-06-0939-01A-01R	1.9	null	0 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0939-01A	TCGA-06-0939-01A-01W	null	null	69 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0939-10A	TCGA-06-0939-10A-01D	1.9	null	0 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-0939-10A	TCGA-06-0939-10A-01W	null	null	57 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-1084-01A	TCGA-06-1084-01A-01T	null	null	69 uL	Total RNA	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-1084-01A	TCGA-06-1084-01A-01R	1.8	null	126 uL	RNA	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-1084-01A	TCGA-06-1084-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-06-1084-01A	TCGA-06-1084-01A-01D	1.9	null	311.97 uL	DNA	.19 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-1084-01A	TCGA-06-1084-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-06-1084-10A	TCGA-06-1084-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
